Date,Close/Last,Volume,Open,High,Low
09/14/2018,$342.85,599,$342.19,$342.85,$339
09/13/2018,$339.53,108,$342.75,$342.75,$338.62
09/12/2018,$337,3986,$336.1,$338.28,$335.85
09/11/2018,$329.9275,520,$327.25,$330.45,$327.25
09/10/2018,$329.25,56,$330,$331.95,$329.25
09/07/2018,$329.05,202,$326,$329.05,$325.12
09/06/2018,$326,313,$330,$330,$326
09/05/2018,$328.25,8267,$328.75,$330.55,$326.65
09/04/2018,$338.15,2606,$338.38,$339.13,$336.55
08/31/2018,$350.5,327,$350.3,$354,$348.8
08/30/2018,$361.44,780,$362.84,$362.84,$360.5
08/29/2018,$360.5,469,$361.95,$362.6,$360.4
08/28/2018,$362.5,1493,$362.8,$363.5,$360.58
08/27/2018,$354.2125,269,$350.65,$354.22,$350.65
08/24/2018,$348.9,58,$347,$349.5,$347
08/23/2018,$347.71,3745,$348,$348,$345.61
08/22/2018,$348.5075,377,$348.05,$349.18,$346.49
08/21/2018,$344.3,211,$346.05,$346.36,$344.3
08/20/2018,$343.1875,387,$341.6,$343.55,$341
08/17/2018,$339,344,$335.55,$341.4,$335.55
08/16/2018,$338,1659,$335.3,$340.7,$335.3
08/15/2018,$332.01,1898,$333.05,$333.05,$328.05
08/14/2018,$342.15,353,$339.61,$342.15,$339.61
08/13/2018,$337.57,4730,$336.75,$339.5,$336.75
08/10/2018,$337,931,$339.95,$339.95,$335.75
08/09/2018,$351,564,$350,$351.75,$349.25
08/08/2018,$348,75,$347.825,$348.55,$347.825
08/07/2018,$352.85,42,$350.5,$352.85,$350.5
08/06/2018,$343.98,151,$345.9,$345.9,$343.4
08/03/2018,$341.75,41,$340.8,$342.12,$340.8
08/02/2018,$340.8,738,$342.2,$343.28,$339.9
08/01/2018,$347.24,654,$348.9,$350.15,$347.24
07/31/2018,$349,82,$349.4,$351.1,$348.72
07/30/2018,$350,696,$351.95,$354.1,$348.5
07/27/2018,$349.77,725,$350.9,$350.9,$348.5
07/26/2018,$355.8575,356,$355.85,$356.71,$353.52
07/25/2018,$360.2,657,$359.55,$363.38,$357.25
07/24/2018,$358.905,1064,$347.85,$367.54,$347.7
07/23/2018,$341.65,431,$341,$343.4375,$341
07/20/2018,$347.85,177,$344.45,$347.85,$343.35
07/19/2018,$344.33,633,$341.2,$344.55,$341.2
07/18/2018,$348.88,1782,$345.9,$348.88,$345.76
07/17/2018,$345.1375,167,$341.9,$345.1375,$341.9
07/16/2018,$344.25,68,$344.9,$344.9,$341.85
07/13/2018,$345.7,243,$343.2425,$345.7,$343.2425
07/12/2018,$339.25,106,$335.55,$339.25,$335.55
07/11/2018,$332.87,874,$337.95,$337.95,$332.87
07/10/2018,$343.5211,1185,$343.65,$344.17,$343
07/09/2018,$341.7,597,$340.25,$341.7,$339.06
07/06/2018,$338.36,119,$334.6,$338.4,$334.6
07/05/2018,$331.2125,310,$331.6,$332.3,$330.36
07/03/2018,$330.7,201,$334.08,$334.08,$330.7
07/02/2018,$328.2,430,$329.1,$329.1,$326.18
06/29/2018,$331.5,143,$333,$336.59,$331.5
06/28/2018,$325.98,429,$323.23,$325.98,$322.68
06/27/2018,$326,1239,$331.5,$331.5,$325.39
06/26/2018,$330.35,20106,$329,$330.6,$328.31
06/25/2018,$326,667,$332,$332,$326
06/22/2018,$333.54,323,$334.85,$335.77,$331.58
06/21/2018,$330.12,134,$333.85,$333.85,$330.12
06/20/2018,$334,1593,$333.85,$334,$330.3
06/19/2018,$337.2,742,$335,$337.2,$333.8654
06/18/2018,$345.9,855,$344.75,$346.13,$342.1
06/15/2018,$349.69,511,$351.55,$352.12,$349.65
06/14/2018,$351.37,861,$353.78,$354,$351.37
06/13/2018,$349.4,445,$349.7,$349.7,$345.78
06/12/2018,$346.82,577,$353.85,$353.85,$346.82
06/11/2018,$356.75,159,$356.25,$356.9,$355.05
06/08/2018,$355.67,301,$353.41,$355.67,$351.75
06/07/2018,$347.22,2243,$351,$351.35,$347.22
06/06/2018,$363.75,2364,$362.4,$363.75,$359.2
06/05/2018,$363,295,$360.05,$363.4,$360.05
06/04/2018,$356.95,833,$355.038,$356.95,$354.5
06/01/2018,$353,255,$352.7,$353.95,$350.7126
05/31/2018,$349.88,201,$350.6,$350.68,$345.37
05/30/2018,$351.55,2995,$349.65,$352.48,$346.35
05/29/2018,$344.81,342,$346.6,$354.56,$340.26
05/25/2018,$355.17,327,$356.3,$357.95,$355.17
05/24/2018,$360.28,611,$359.2,$360.28,$357.6
05/23/2018,$356,335,$353.875,$356.75,$353.19
05/22/2018,$366.1,492,$366.15,$366.15,$364.34
05/21/2018,$368,119,$366.8,$368,$365.9
05/18/2018,$364.35,695,$361.74,$364.35,$360.95
05/17/2018,$364.4,123,$362.9,$364.4,$361.15
05/16/2018,$364.75,302,$358,$364.85,$358
05/15/2018,$354.5,191,$350.8,$354.5,$350.61
05/14/2018,$352,284,$353.75,$353.75,$352
05/11/2018,$350.93,365,$350.99,$350.99,$349
05/10/2018,$349.42,396,$347,$349.42,$347
05/09/2018,$346.68,5,$346.68,$346.68,$346.68
05/08/2018,$344.04,1183,$343.33,$346.5,$343.33
05/07/2018,$346.665,149,$346.85,$347.83,$344.6
05/04/2018,$350.15,131,$348.65,$350.15,$346.7
05/03/2018,$351.2,276,$350.95,$351.2,$348.34
05/02/2018,$352.02,1745,$350,$352.02,$348.61
05/01/2018,$346.65,647,$348.7,$348.7,$343.34
04/30/2018,$349.85,161,$346.6,$349.9,$345.31
04/27/2018,$343.5,303,$342.4,$345.14,$342.4
04/26/2018,$342.1,325,$339.75,$342.1,$339.75
04/25/2018,$342,141,$342.75,$342.75,$340.43
04/24/2018,$349,2199,$343.65,$349,$340.72
04/23/2018,$342.6,114,$343.1,$343.1,$341.45
04/20/2018,$344.19,119,$340,$344.19,$340
04/19/2018,$340.67,119,$344.65,$344.65,$340.67
04/18/2018,$351,325,$348.8,$351,$348.55
04/17/2018,$345.13,298,$348.45,$348.45,$344.18
04/16/2018,$347.65,425,$350.65,$351.08,$347.65
04/13/2018,$349.05,459,$349.05,$349.4,$345.9
04/12/2018,$346.59,3633,$345.65,$346.81,$344.57
04/11/2018,$344.21,3683,$343.68,$345.3,$343.55
04/10/2018,$339.55,6608,$337.3,$339.55,$335.69
04/09/2018,$333.63,5567,$323.5,$333.63,$322
04/06/2018,$320.595,424,$324.19,$324.19,$319.7
04/05/2018,$321.45,1497,$320.1,$323.92,$320.1
04/04/2018,$318.08,563,$310.35,$318.08,$310
04/03/2018,$313.265,305,$312.5,$315.1,$311.3
04/02/2018,$302,972,$310,$310,$297
03/29/2018,$307,726,$307,$310,$307
03/28/2018,$302.97,11058,$299.45,$302.97,$297.83
03/27/2018,$299.08,900,$305.61,$305.61,$299.08
03/26/2018,$306.61,306,$303.8,$306.61,$302.1
03/23/2018,$296.65,2849,$302.65,$302.65,$296.65
03/22/2018,$304.64,361,$306.96,$307,$304.64
03/21/2018,$311.6,400,$310.08,$311.6,$309.09
03/20/2018,$307.555,109,$305.6,$308.7,$304.66
03/19/2018,$302.545,84,$304.75,$304.75,$302.545
03/16/2018,$303.14,61,$304.3,$305.4,$303.14
03/15/2018,$304.25,114,$303.75,$306.38,$303.1
03/14/2018,$301.7875,169,$303.55,$303.55,$299.2
03/13/2018,$300.28,64,$306,$306,$300.28
03/12/2018,$305.2,116,$303.75,$305.2,$302.7
03/09/2018,$303.75,133,$303.93,$303.93,$302.15
03/08/2018,$300.95,424,$303.225,$303.35,$300.95
03/07/2018,$300,4659,$296.95,$301.3,$296.95
03/06/2018,$301.25,1111,$301.058,$301.25,$298.4
03/05/2018,$296.55,2411,$295.95,$299.12,$295
03/02/2018,$297.35,83,$295.3,$297.35,$295.29
03/01/2018,$294.45,456,$297.9,$297.9,$293.8
02/28/2018,$302,644,$302.9,$303.42,$299.5
02/27/2018,$302,104,$302.75,$304.45,$301.91
02/26/2018,$308.82,457,$307.668,$308.82,$306.38
02/23/2018,$304.49,637,$303.15,$304.49,$301.85
02/22/2018,$303.15,100,$300.6075,$303.4999,$300.6075
02/21/2018,$301.3,432,$302.65,$306.26,$301.3
02/20/2018,$302.65,494,$303.4,$303.59,$300.72
02/16/2018,$309.97,668,$309.14,$310.39,$308.525
02/15/2018,$305.955,1075,$302.79,$306.6325,$302.79
02/14/2018,$302.76,214,$293.3,$302.76,$293.3
02/13/2018,$295.34,2426,$294.3,$295.34,$292.67
02/12/2018,$296.25,333,$293.95,$299.6,$293.95
02/09/2018,$288,1591,$288.9,$289.75,$279.98
02/08/2018,$287.72,329,$293.75,$293.75,$287.72
02/07/2018,$300.87,279,$298.45,$302.14,$298.45
02/06/2018,$299.7,3605,$290,$299.7,$289.73
02/05/2018,$298.16,797,$301.92,$303.9,$293.1
02/02/2018,$309.7,359,$312.75,$312.75,$307.765
02/01/2018,$315.15,936,$314.05,$315.95,$313.94
01/31/2018,$314,222,$316,$316,$311.98
01/30/2018,$312,143,$313.8,$313.86,$310.1
01/29/2018,$313.26,1243,$312.52,$313.85,$311.19
01/26/2018,$311.9201,467,$312.25,$314.3,$311.75
01/25/2018,$310.92,696,$303.93,$310.92,$299.65
01/24/2018,$299.735,274,$302.26,$304.25,$299.71
01/23/2018,$301.33,372,$300.9,$301.75,$299.01
01/22/2018,$296.25,390,$296.205,$298.27,$296.205
01/19/2018,$293.25,128,$293.77,$295.01,$292.95
01/18/2018,$292.86,129,$293.5,$293.5,$291.31
01/17/2018,$296.89,145,$296.61,$298.35,$296.61
01/16/2018,$297.8,251,$296.61,$298.5,$296
01/12/2018,$294.6375,224,$291.82,$295.05,$291.82
01/11/2018,$289.5207,4274,$290.15,$290.15,$287.75
01/10/2018,$289.775,360,$292.55,$293.4,$288.33
01/09/2018,$292.56,111,$294.93,$295,$292.56
01/08/2018,$294.93,85,$294.25,$294.93,$293.27
01/05/2018,$301.01,703,$297.663,$301.01,$297.15
01/04/2018,$297.15,1039,$296.42,$298.21,$294.8
01/03/2018,$291.015,371,$290.21,$291.015,$290.21
01/02/2018,$291.55,156,$290,$292.1,$290
12/29/2017,$293.6,3227,$295.5,$296.6,$293.6
12/28/2017,$295.875,1581,$299.1,$299.1,$295.875
12/27/2017,$299.485,482,$298,$299.98,$298
12/26/2017,$298.2,1892,$293.25,$298.2,$293.25
12/22/2017,$296.48,211,$298,$298,$296.15
12/21/2017,$299.85,176,$299.85,$299.85,$299.85
12/20/2017,$298.75,2237,$299.85,$299.85,$296.29
12/19/2017,$297.89,406,$298.4,$299.85,$297.84
12/18/2017,$298.4,7229,$296.5,$300.9,$296.5
12/15/2017,$288.48,282,$290,$290,$288.3
12/14/2017,$287.9,226,$292,$292,$287
12/13/2017,$292,496,$287.78,$292,$287.59
12/12/2017,$289.75,583,$289,$289.75,$287.79
12/11/2017,$290.05,46,$290.42,$292.1,$290.05
12/08/2017,$290.9,1250,$293,$293,$290.53
12/07/2017,$290.05,1267,$289.8075,$291.7075,$289.8075
12/06/2017,$293.65,2875,$292.3,$294.38,$290.83
12/05/2017,$291.47,101,$288.43,$292.31,$288.43
12/04/2017,$290.96,268,$291,$292.34,$290.96
12/01/2017,$291.22,350,$292.6,$292.75,$290
11/30/2017,$292.6,331,$291.934,$292.6,$291.92
11/29/2017,$290.1,87,$292.76,$293.65,$290.1
11/28/2017,$292.76,743,$293.38,$293.9,$292.76
11/27/2017,$296.03,1329,$298,$298,$294.36
11/24/2017,$296.2,391,$296.27,$298.25,$296.2
11/22/2017,$292.73,296,$293.8,$293.8,$292
11/21/2017,$296.15,232,$294.4175,$296.15,$294.4175
11/20/2017,$293,92,$291.8,$293.8,$291.8
11/17/2017,$291.8,2038,$291.01,$291.8,$290.5
11/16/2017,$289.75,127,$290.95,$291.62,$289.75
11/15/2017,$289.81,66,$287.44,$289.81,$287.44
11/14/2017,$288.77,1087,$287.66,$290.13,$287.66
11/13/2017,$285.95,396,$286.444,$287.69,$285.95
11/10/2017,$290.6,58,$290,$290.6,$290
11/09/2017,$291.2875,306,$289.77,$291.97,$289.3
11/08/2017,$294,468,$295.85,$296.15,$294
11/07/2017,$295.83,237,$298.777,$298.8,$295.83
11/06/2017,$300,171,$299.95,$301.25,$299.11
11/03/2017,$301,330,$298.9,$301.25,$298.9
11/02/2017,$298.5,2110,$299.15,$299.15,$297.06
11/01/2017,$298.05,218,$299.75,$299.85,$297.9391
10/31/2017,$298.09,300,$296.58,$299.7,$296.58
10/30/2017,$294.75,263,$293.582,$297.06,$293.56
10/27/2017,$294.35,2395,$293.1,$294.89,$292.4
10/26/2017,$291.6038,31,$287.59,$291.62,$287.59
10/25/2017,$286.52,31,$287.49,$289.2,$286.52
10/24/2017,$290,87,$284,$290,$283.7
10/23/2017,$282.5,72,$283.02,$283.02,$282.04
10/20/2017,$280.95,186,$281.2,$281.2,$280.02
10/19/2017,$284.65,311,$283.1,$284.65,$282.9
10/18/2017,$284.31,350,$283.17,$284.31,$282.87
10/17/2017,$282.3,1087,$282.45,$282.45,$280.83
10/16/2017,$284.75,231,$284.2,$284.75,$283
10/13/2017,$286.1,21,$287.1,$287.1,$286.06
10/12/2017,$284.39,878,$283.59,$285.75,$283.45
10/11/2017,$284.38,632,$283.335,$284.38,$282.35
10/10/2017,$281.25,364,$278.434,$281.65,$278.37
10/09/2017,$272.5,323,$272.95,$280.24,$272.5
10/06/2017,$271.1,338,$270.25,$271.1,$269.2
10/05/2017,$275.2,371,$274.99,$275.2,$273.79
10/04/2017,$274.98,305,$276,$277.35,$274.98
10/03/2017,$276.47,687,$275.58,$276.88,$275.58
10/02/2017,$274.7,2059,$275.4,$275.55,$273.75
09/29/2017,$276.84,320,$274.94,$276.84,$274.78
09/28/2017,$273.25,664,$272.66,$273.25,$272.66
09/27/2017,$272.25,465,$271.5,$272.5,$271.3
09/26/2017,$273.55,407,$273.3,$273.55,$272.8
09/25/2017,$273.55,755,$274.45,$274.55,$273
09/22/2017,$276.25,126,$276.25,$276.25,$276.25
09/21/2017,$275.35,196,$273.2,$275.35,$273.2
09/20/2017,$273.905,382,$275.6075,$275.6075,$273.9
09/19/2017,$275.11,352,$274.9,$275.11,$273.61
09/18/2017,$274.11,50,$273.18,$274.11,$273.18
09/15/2017,$275.11,511,$275.15,$275.15,$273.61
09/14/2017,$273.96,284,$272.837,$273.96,$272.83
09/13/2017,$274.73,2099,$275.5,$275.5,$273.55
09/12/2017,$272.8325,4383,$271.7356,$273.3,$271.28
09/11/2017,$270.25,266,$266.72,$270.25,$266.72
09/08/2017,$265.6,52,$264.441,$265.6,$263.46
09/07/2017,$263.65,1171,$264.44,$264.95,$263.65
09/06/2017,$261.54,625,$262.15,$262.15,$261.35
09/05/2017,$258.29,1738,$260.85,$261.58,$258.29
09/01/2017,$262.7,1431,$263.99,$265.5,$262.7
08/31/2017,$261.32,319,$262.5,$262.83,$261.32
08/30/2017,$261.35,112,$260.66,$261.75,$260.66
08/29/2017,$260.95,42,$257.35,$260.95,$257.35
08/28/2017,$259.25,393,$259.04,$259.25,$257.74
08/25/2017,$257.58,252,$259.6,$259.6,$257.58
08/24/2017,$258.26,158,$257.673,$258.26,$256.81
08/23/2017,$257.1,208,$256.23,$257.1,$255.6075
08/22/2017,$257.06,308,$257.2,$258.65,$257.06
08/21/2017,$256.03,303,$257.1,$257.75,$256
08/18/2017,$256.6,277,$256,$256.6,$255.22
08/17/2017,$256.5,75,$258,$258,$256.5
08/16/2017,$257.4,18,$256.12,$257.4,$256.12
08/15/2017,$254.94,457,$255.1,$255.1,$254.16
08/14/2017,$255.505,221,$254.8701,$256.5,$254.8701
08/11/2017,$253.52,143,$252.84,$253.52,$252.84
08/10/2017,$252.17,739,$253.46,$253.905,$252.17
08/09/2017,$256.02,158,$255,$256.4,$254.88
08/08/2017,$260.55,100,$260.55,$260.55,$260.55
08/07/2017,$262.88,96,$261.96,$262.88,$260.8601
08/04/2017,$260.11,377,$261.55,$261.7,$260.11
08/03/2017,$261.15,304,$261,$261.15,$260.31
08/02/2017,$256.55,281,$256.85,$256.85,$255.18
08/01/2017,$254.92,43,$256.4,$256.4,$254.92
07/31/2017,$251.67,326,$251.1,$251.67,$250.92
07/28/2017,$250,29,$250,$251.15,$250
07/27/2017,$253.2,544,$252.337,$253.2,$251
07/26/2017,$255.66,47,$255.8,$255.8,$254.24
07/25/2017,$256.49,362,$255.81,$256.49,$255.5
07/24/2017,$255.55,1811,$255.337,$255.55,$254.21
07/21/2017,$256.82,92,$256.45,$256.82,$255.5
07/20/2017,$259.38,169,$258.233,$259.74,$256.84
07/19/2017,$257.08,317,$255.48,$257.08,$255.48
07/18/2017,$254,295,$253.27,$254,$253.27
07/17/2017,$254.97,11,$254.38,$254.97,$254.38
07/14/2017,$251.66,214,$250.93,$252.46,$250.93
07/13/2017,$246.4,83,$249.56,$249.56,$245.92
07/12/2017,$246.54,1565,$246.49,$247,$246.49
07/11/2017,$246.51,2181,$245.6,$246.51,$245.16
07/10/2017,$248,30,$248.45,$248.45,$248
07/07/2017,$248.2,310,$248.35,$248.35,$245.65
07/06/2017,$249.4801,463,$248.6,$250.2875,$247.82
07/05/2017,$252.94,139,$251.65,$252.94,$250.88
07/03/2017,$251.55,39,$250.94,$251.55,$250.49
06/30/2017,$250.495,693,$251.28,$252.5,$249.24
06/29/2017,$249,1736,$253.5,$253.5,$248.87
06/28/2017,$258.4,213,$259.4,$259.4,$257
06/27/2017,$260.16,22,$259,$260.83,$259
06/26/2017,$257.46,302,$260.85,$260.85,$257.46
06/23/2017,$259.92,174,$257.628,$259.92,$257.62
06/22/2017,$257.32,230,$259,$259,$257.32
06/21/2017,$259.2,987,$256.017,$259.2,$256
06/20/2017,$258.8375,338,$260,$260,$257.3
06/19/2017,$259.19,44,$260.25,$260.6475,$258.69
06/16/2017,$259,471,$255.95,$259,$255.95
06/15/2017,$251.75,136,$252.51,$253.66,$251.75
06/14/2017,$254.19,149,$257.9,$257.9,$254.19
06/13/2017,$255.95,55,$255.46,$255.95,$255.25
06/12/2017,$250,645,$253.51,$253.51,$250
06/09/2017,$254.74,170,$254.5,$255.065,$254.5
06/08/2017,$254.5,201,$255.3,$255.3,$254.5
06/07/2017,$256.14,162,$258.08,$258.76,$256.14
06/06/2017,$253.99,241,$257.33,$257.33,$253.99
06/05/2017,$259.06,39349,$258.56,$259.505,$258.56
06/02/2017,$261.79,1289,$260,$261.79,$259.45
06/01/2017,$255.93,156,$258.2,$258.25,$255.85
05/31/2017,$254.81,251,$257.85,$257.85,$254.81
05/30/2017,$253.725,323,$253.155,$253.95,$252.36
05/26/2017,$254.185,217,$254.185,$254.185,$254.185
05/25/2017,$257.05,123,$257.33,$257.63,$257.05
05/24/2017,$255.055,551,$254.95,$255.055,$253.9
05/23/2017,$255.24,92,$256.52,$257.15,$254.47
05/22/2017,$257.51,221,$256.53,$257.51,$256.4
05/19/2017,$256.405,318,$257.21,$257.21,$255.67
05/18/2017,$253.57,2697,$253.77,$255,$253.52
05/17/2017,$254.63,173,$255.12,$255.35,$253.52
05/16/2017,$258.58,16,$257.405,$258.58,$257.405
05/15/2017,$253.29,388,$253.67,$254.1,$252.76
05/12/2017,$253.8499,272,$251.4,$253.85,$251.4
05/11/2017,$253.54,148,$253,$253.54,$253
05/10/2017,$251.54,222,$252.86,$252.93,$251.15
05/09/2017,$253.89,405,$254.709,$254.805,$253.89
05/08/2017,$256.14,4845,$259.014,$259.03,$255.555
05/05/2017,$261.95,5405,$260.3,$262.66,$260.3
05/04/2017,$255.695,55,$255.44,$255.695,$255.44
05/03/2017,$251.8,162,$251.505,$252,$251
05/02/2017,$248.09,806,$246.85,$249.49,$246.55
05/01/2017,$246.2,170,$247,$247,$246.2
04/28/2017,$247.85,1900,$248.65,$248.65,$246.2
04/27/2017,$245.25,558,$245.65,$246.11,$243.44
04/26/2017,$245.5,1314,$247.15,$247.15,$243.45
04/25/2017,$245.95,315,$242.3,$245.95,$242.3
04/24/2017,$233,716,$233,$233.04,$232.3
04/21/2017,$221.95,63,$222.15,$222.68,$221.0625
04/20/2017,$223.45,1717,$222.72,$224.33,$221.75
04/19/2017,$219.31,54,$220.45,$220.45,$219.31
04/18/2017,$222.1,720,$221.85,$222.1,$220
04/17/2017,$222.24,138,$226.15,$226.15,$222.24
04/13/2017,$222.57,151,$222.4,$222.65,$222.4
04/12/2017,$221.26,597,$222.95,$222.95,$220.545
04/11/2017,$222.11,978,$223.625,$223.7,$220
04/10/2017,$225,212,$218.1,$228.75,$217.93
04/07/2017,$220.35,1374,$219.3,$221.175,$219.3
04/06/2017,$219.25,394,$221.01,$221.91,$218.73
04/05/2017,$216.86,42,$218.5,$218.5,$216.49
04/04/2017,$218.5,1209,$219,$220.7,$218.5
04/03/2017,$218.85,114,$219,$219,$218
03/31/2017,$218.9475,271,$218.05,$220.0425,$218.05
03/30/2017,$216.49,205,$216.6,$218.65,$216.49
03/29/2017,$216.49,272,$218.2,$218.2,$216.49
03/28/2017,$218.75,263,$216.4,$218.75,$216.4
03/27/2017,$217.55,284,$220.75,$220.75,$217.55
03/24/2017,$215.82,225,$215.65,$216.69,$215.55
03/23/2017,$216.06,167,$216,$218.26,$216
03/22/2017,$215.275,15,$215.2,$215.275,$215.2
03/21/2017,$214.6,41,$215.65,$215.65,$213
03/20/2017,$216.25,38,$215.375,$216.25,$215.375
03/17/2017,$217.12,267,$215,$217.12,$215
03/16/2017,$214.52,323,$212.9,$215.3,$212.85
03/15/2017,$212.83,346,$209.825,$212.83,$209.825
03/14/2017,$209.69,48,$211.37,$211.37,$209.69
03/13/2017,$212.31,252,$211.6,$212.31,$210.1
03/10/2017,$210,1692,$207.22,$210,$207.22
03/09/2017,$207.225,502,$207.025,$207.5,$206.4
03/08/2017,$206.4,1790,$204.4,$206.4,$204.3
03/07/2017,$203.53,15,$205.2755,$205.2755,$203.53
03/06/2017,$204.44,202,$206.925,$206.95,$204.4
03/03/2017,$206.175,234,$204,$206.175,$202.8501
03/02/2017,$204,175,$204.55,$204.55,$204
03/01/2017,$207.1,384,$207,$207.1,$204.6
02/28/2017,$202.55,190,$202.61,$202.61,$201.33
02/27/2017,$200.55,276,$200.86,$202.5999,$200.04
02/24/2017,$201.52,227,$201.6,$202,$199.05
02/23/2017,$202.4,231,$204,$204.4,$201.9
02/22/2017,$203.11,60,$202,$203.84,$201.59
02/21/2017,$200.375,319,$200.138,$200.375,$199.65
02/17/2017,$198,327,$197.74,$199.15,$197.74
02/16/2017,$201.8,16,$200.45,$201.8,$200.45
02/15/2017,$199.05,115,$200.7,$200.7,$199.05
02/14/2017,$200.3,315,$202.581,$202.6,$199.4
02/13/2017,$200.695,188,$202.55,$202.55,$200.5
02/10/2017,$197.95,968,$196.95,$197.95,$196.95
02/09/2017,$198.22,30,$197.91,$198.22,$197.91
02/08/2017,$194.5,178,$194.9,$195,$194.39
02/07/2017,$196.85,252,$196.5,$196.85,$195.85
02/06/2017,$198.03,710,$199.4,$199.65,$198.03
02/03/2017,$202.89,100,$202.89,$202.89,$202.89
02/02/2017,$201.21,93,$203.75,$203.75,$201.21
02/01/2017,$201.62,699,$202.25,$204.25,$201.62
01/31/2017,$202.71,740,$202.85,$203.25,$201.35
01/30/2017,$196.77,713,$198.5,$198.5,$196.5
01/27/2017,$200.55,696,$198.05,$200.55,$198.05
01/26/2017,$207.21,69,$203.7,$207.76,$203
01/25/2017,$204.85,538,$206.8,$207,$204.85
01/24/2017,$201.9,627,$203.46,$203.46,$201.9
01/23/2017,$203.46,540,$204,$204,$203.46
01/20/2017,$202.57,337,$204,$204.5,$202.5
01/19/2017,$201,62,$202.025,$202.025,$201
01/18/2017,$199.7,524,$201.775,$201.848,$199.7
01/17/2017,$198.51,136,$200,$200.65,$197.79
01/13/2017,$200,1249,$200,$201.35,$199.35
01/12/2017,$199,1868,$198,$199.3,$197.45
01/11/2017,$193.61,51,$191.85,$193.85,$191.85
01/10/2017,$191.748,3344,$191.65,$191.92,$190.2
01/09/2017,$191.85,1084,$190.4,$192,$190.4
01/06/2017,$188.25,638,$188.25,$188.5,$188.25
01/05/2017,$187.05,190,$187.285,$187.5,$186
01/04/2017,$187.3,350,$186.9,$187.3,$185.5
01/03/2017,$187,2276,$189.1,$189.2,$186.15
12/30/2016,$189.86,447,$190.1,$191.375,$189.86
12/29/2016,$188.98,206,$187.25,$188.98,$187.05
12/28/2016,$186.75,167,$186.75,$186.75,$186.75
12/27/2016,$188.5,372,$186.55,$189,$186.55
12/23/2016,$186.5,161,$186.5,$188.3999,$186.5
12/22/2016,$186.45,1159,$188,$188,$186.45
12/21/2016,$186.04,150,$185.95,$186.92,$185.95
12/20/2016,$184.9,797,$185.95,$186.75,$184.24
12/19/2016,$186.26,546,$187.65,$188.07,$186.26
12/16/2016,$186.26,430,$186.46,$187,$186.26
12/15/2016,$185.18,2610,$185.34,$185.34,$185.18
12/14/2016,$185.43,214,$187.2,$187.44,$185.43
12/13/2016,$188.37,234,$188.1,$190,$188.1
12/12/2016,$186.15,1270,$185.8,$187.8,$185.3
12/09/2016,$184.75,176,$184.55,$185.55,$184.55
12/08/2016,$186.69,243,$186.7,$186.7,$186.65
12/07/2016,$189.35,218,$186.15,$190.35,$186.15
12/06/2016,$186.285,436,$183.8,$186.92,$183.8
12/05/2016,$184,210,$183.3,$184,$183.05
12/02/2016,$179.74,215,$180.575,$182.096,$179.69
12/01/2016,$179.96,166,$182.63,$182.63,$179.96
11/30/2016,$180.72,1226,$182.5,$182.5,$180.41
11/29/2016,$180.87,821,$178.1,$182.16,$178.1
11/28/2016,$176.2,87,$178.14,$178.14,$176.2
11/25/2016,$178.14,150,$178.29,$179.1,$178.14
11/23/2016,$174.9,220,$176,$176.9,$174.9
11/22/2016,$177.45,715,$179.55,$179.55,$177.45
11/21/2016,$178.1,901,$177.28,$178.35,$177.28
11/18/2016,$175.85,25,$175.85,$175.85,$175.85
11/17/2016,$176.03,270,$174.53,$176.6,$174.53
11/16/2016,$173.18,208,$175.07,$175.0999,$173.18
11/15/2016,$177.44,159,$176.375,$177.44,$175.65
11/14/2016,$174.02,383,$174.05,$174.141,$173.39
11/11/2016,$176.87,148,$174.84,$176.87,$174.84
11/10/2016,$176.78,268,$180.05,$180.05,$175.77
11/09/2016,$181.145,453,$180.28,$181.145,$180.24
11/08/2016,$182.5,549,$181.35,$183.2,$181.35
11/07/2016,$180.35,329,$181.7,$181.7,$180.35
11/04/2016,$178.95,111,$180.2,$180.2,$178.95
11/03/2016,$179.65,N/A,$179.65,$179.65,$179.65
11/02/2016,$179.65,625,$179.69,$179.69,$179.65
11/01/2016,$180.82,434,$183.15,$183.25,$180.77
10/31/2016,$180.52,78,$181.5,$181.5,$180.52
10/28/2016,$182.97,242,$183.25,$183.25,$182.7
10/27/2016,$182.75,192,$182.51,$183.5,$182.216
10/26/2016,$183.05,2343,$183.6,$184,$183.05
10/25/2016,$182.8,355,$183.18,$183.18,$181.4
10/24/2016,$182.05,458,$183.65,$183.65,$182.05
10/21/2016,$180.67,243,$181.56,$181.56,$180.67
10/20/2016,$184.25,741,$182.74,$184.25,$182.55
10/19/2016,$182.6,539,$183.19,$183.54,$182.6
10/18/2016,$181.8,456,$182,$183.55,$181.8
10/17/2016,$181.918,1332,$182.31,$182.31,$181.918
10/14/2016,$184.05,1080,$184,$185,$183.125
10/13/2016,$180,457,$180,$180,$179.1
10/12/2016,$181.395,327,$181.1,$181.395,$181.1
10/11/2016,$181.75,750,$183.9,$183.9,$180.77
10/10/2016,$180.69,3370,$173.9,$180.69,$173.9
10/07/2016,$172.456,101,$173.5,$174.4,$172.456
10/06/2016,$172.4,78,$172.4,$172.4,$172.4
10/05/2016,$174.1,229,$174.45,$175.0325,$174.1
10/04/2016,$173.74,203,$173.8,$175.05,$173.74
